page_title,revision_id,quality_score
André_Cusaco,1226519341,Stub
José_Cutileiro,1148346147,C
Joana_Amaral_Dias,1243626811,Start
Diogo_de_Castro,1241073675,Stub
Teófilo_Duarte,1247752897,Start
António_Osório_Sarmento_de_Figueiredo_Jr.,1211949056,C
José_Fontana_(publisher),1201186238,Stub
Manuel_Frasquilho,1143138636,C
Azedo_Gneco,1180316635,Stub
Luís_Marques_Guedes,1213930585,Start
Miguel_Guimarães,1215813778,Stub
José_Maria_de_Sousa_Horta_e_Costa,1242154729,C
Isaltino_Morais,1243622555,Stub
Isilda_Gomes,1235572294,Stub
"Jaime_Álvares_Pereira_de_Melo,_3rd_Duke_of_Cadaval",1236123523,Start
Jorge_Jardim,1249374119,Stub
João_Leão,1249137694,GA
Ricardo_Baptista_Leite,1241404614,C
António_Lima,1242659176,Stub
António_Lino_Neto,1190613410,B
Paulo_Lowndes_Marques,1248037277,C
Bruno_Maçães,1224131207,Start
Martim_Pires_Machado,1229537850,Stub
Manuel_Magno,1227271357,Start
Maria_do_Rosário_Palma_Ramalho,1231260672,Stub
Manuel_Martins_Manso,1013841485,Start
Guilherme_d'Oliveira_Martins,1181160123,Start
Manuel_Monge_(military_figure),1017040116,Stub
Rui_Moreira,1249176751,Start
Francisco_Pereira_de_Moura,1206537807,Start
Henrique_Neto,1249374527,Start
Eduardo_Oliveira_e_Sousa,1226584293,Start
João_Oliveira_(politician),1241672669,Stub
José_Pacheco_(politician),1243317851,Stub
Álvaro_Bulhão_Pato,1163626833,Stub
Jaime_Nogueira_Pinto,1216910186,Start
Mário_Lemos_Pires,1238483760,C
Alexandre_Martins_Pamplona_Ramos,1074816304,B
José_Hipólito_Raposo,1172374082,Start
José_Adriano_Pequito_Rebelo,1231371592,Start
Joaquim_Heliodoro_da_Cunha_Rivara,1233297849,C
Walter_Rosa,1250504429,Start
Rui_Cristina,1225503141,Stub
João_Ferreira_Sardo,1249309628,C
Sérgio_Humberto,1241673637,Stub
Manuel_Sérgio,1241968420,Stub
"Francisco_Xavier_da_Silva_Pereira,_1st_Count_of_Antas",1230600835,Start
Mouzinho_da_Silveira,1205328972,C
"José_Maria_de_Sousa_Macedo_Almeida_e_Vasconcelos,_1st_Baron_of_Santa_Comba_Dão",1216419153,Start
António_Tânger_Corrêa,1239216991,C
Marta_Temido,1243011196,C
Joaquim_Vairinhos,1218102681,Start
António_Valverde_Martins,1101185103,Stub
Vasco_Becker-Weinberg,1229931064,Stub
Ahmed_bin_Muhammed_Al_Thani,1215410563,C
Abdul_Rahman_bin_Hamad_Al_Attiyah,1245069557,Start
Abdul_Aziz_Bin_Khalid_Al-Ghanim,1209227067,Stub
Ali_al-Qaradaghi,1242783852,Start
Hamad_bin_Jabor_Al_Thani,1242784405,Start
Sergey_Abisov,1236963594,Start
Yury_Afanasyev,1174552950,C
Valeev_Fales_Ahatovich,1195648751,Stub
Pyotr_Aksyonov,1179750634,Stub
Aleksandr_Aleksandrovich_Bublikov,1242434469,Start
Salau_Aliyev,1211048885,Stub
Viktor_Anpilov,1248959632,Start
Pavel_Astakhov,1221607645,C
Marat_Baglai,1232341984,C
Mikhail_Barsukov,1243512827,C
Mikhail_Batin,1235956570,Start
Odes_Baysultanov,1227877985,Start
Alexander_Bekovich-Cherkassky,1249853665,C
Oleg_Belozyorov,1250005895,C
Bogdan_Belsky,1235198980,Start
Andrey_Belyaninov,1248097063,Start
Ivan_Besedin,1248500850,Stub
Nikolay_Bogachyov,1248095984,Start
Pavel_Borodin,1241552144,Start
Alexander_Bortnikov,1249066944,C
Anton_Budilovich,1241912442,Stub
Anatoly_Bykov,1247843536,Start
Sergey_Chebotaryov,1248658201,Start
Sergey_Chemezov,1249801811,GA
Vladimir_Chernukhin,1227952245,C
Joaquim_Crima,1242967408,Stub
Andrey_Derevyankin,1225586422,Start
Roman_Dmitriyev,1224580022,Start
Konstantin_Dyulgerov,1248487195,C
Geydar_Dzhemal,1230275006,C
Abdul-Kerim_Edilov,1218644829,Start
Vladimir_Efimov,1249574679,C
Dmitry_Filippov_(politician),1250124092,Start
Boris_Furmanov,1096031779,Stub
Vladislav_Grib,1067568226,Stub
Dmitry_Grigorenko,1236253841,Start
Alexander_Grigoryev,1192660288,Stub
Alexander_Gromov_(politician),1147316913,Stub
Vladimir_Gusinsky,1250225867,GA
Sergey_Ignatyev_(economist),1248950865,Start
Nikita_Isaev,1203186601,Start
Grigory_Isayev,1221634000,Start
Leonid_Ivashov,1209855248,C
Gennady_Kazmin,1247505540,Start
Ruslan_Khasbulatov,1246697244,C
Vyacheslav_Khizhnyakov,1197254982,Start
Andrei_Klepach,1248592965,Stub
Konstantin_Oberuchev,1243416037,Start
Daniil_Konstantinov,1246620191,C
Gennady_Konyakhin,1113703725,Stub
Valentin_Korabelnikov,1243587448,Start
Andrey_Korotkov,1203823318,Start
Konstantin_Kosiakin,1245618968,Stub
Konstantin_Kostin_(politician),1224486565,GA
Pshemakho_Kotsev,1250357451,B
Mikhail_Kovalchuk,1175060112,Start
Sergey_Kravtsov_(politician),1225897389,GA
Maxim_Ksenzov,1234663795,GA
Sergei_Kukharenko,981865833,Start
German_Kuznetsov,1243509658,Stub
Mikhail_Sergeevich_Kuznetsov,1230685711,C
Vladimir_Kvachkov,1232950617,B
Gennady_Lebedev,1158618021,Start
Igor_Levitin,1243504922,GA
Alexey_Limanzo,1232122152,Stub
Adilgerei_Magomedtagirov,1250125510,Start
Mahammadtaghi_Aliyev,1246567550,GA
Alexander_Sergeyevich_Makarov,1171644418,C
Konstantin_Malofeev,1245412090,C
Ahmed_Malsagov_(politician),1209631339,Start
Evgeny_Markin,1247738446,Start
Yevgeny_Maslov_(politician),1187050981,Start
Aleksandr_Matovnikov,1250198315,C
Vladimir_Medvedev_(politician),1225813303,Start
Yevgeny_Miller,1248317099,C
Viktoriya_Mitina,1152210619,Stub
Yuriy_Molchanov,1214463635,Start
Yevgeny_Murov,1226607089,Start
Muslim_Khuchiev,1248224290,Start
Valery_Nazarov,1152212711,GA
"Aleksandr_Nikitin_(politician,_born_1987)",1246754862,Start
Magomed_Omarov_(politician),1250567591,Start
Kongar-ool_Ondar,1250832178,Start
Mikhail_Oseevsky,1150110632,Start
Dmitri_Osipov_(manager),1248473597,Start
Mikhail_Pakhomov,1080823535,Stub
Alexey_Pleshakov,1158232091,Stub
Andrey_Podavalov,1197255313,Stub
Konstantin_Polezhayev,1243514436,Start
Anatoly_Popov,1220415963,Stub
Viktor_Rashnikov,1225909403,C
Vladimir_Samozhenkov,1194226810,Stub
Valery_Saykin,1232295149,Stub
Yury_Semyonov,1228650556,Stub
Sergey_Ochurdyapov,1230123216,C
Yevgeny_Shaposhnikov,1245834317,C
Oleg_Shishkin_(politician),1229916955,Start
Evgeny_Shkolov,1236475217,C
Alexander_Shkurko,1203800155,Stub
Aleksandr_Shlyakhturov,1225906656,Stub
Sergei_Smirnov_(intelligence_officer),1243511085,Start
Yevgeny_Solntsev,1241052040,C
Sergei_Storchak,1152406729,Start
Aleksandr_Surat,1207744067,Stub
Konstantin_Surikov,1213491122,Start
Alexander_Tarasov,1242552236,GA
Sergei_Tiulpanov,1219968086,Start
Sergey_Tsoy,1216160746,Stub
Dimitry_Vasiliev,1171387268,Start
Aleksandr_Verkhovsky,1232801958,C
Sergey_Verlin,1156541234,Stub
Lola_Voronina,1163661885,Stub
Stanislav_Voskresensky,1250005669,C
Oleg_Vyugin,1206190790,Start
Vasily_Yakemenko,1248915061,C
Nikolai_Yegorov_(politician),1180943494,Stub
Vadim_Zagladin,1238081098,Start
Yury_Zaostrovtsev,1246393275,Stub
Valery_Zorkin,1246990507,C
Jacques_Bihozagara,1140307476,Start
Fulgence_Nsengiyumva,1219242575,Stub
Jean-Marie_Vianney_Gatabazi,1226804014,Start
Emmanuel_Havugimana,1228471757,C
Patrick_Karegeya,1245586717,GA
Alexandre_Lyambabaje,1170468510,Start
Thomas_Nahimana,1235038071,Start
Fatuma_Ndangiza,1215115865,GA
François_Ngarukiyintwali,1225574614,Stub
Manasseh_Nshuti,1235371819,Start
Bernard_Ntaganda,1230534850,Stub
Valerie_Nyirahabineza,1230744729,C
Dancilla_Nyirarugero,1168220939,Start
Tharcisse_Renzaho,1103863452,Start
Jean_de_Dieu_Rurangirwa,1183647425,Stub
Protais_Zigiranyirazo,1144520217,C
Robelto_Hector,1176972122,Stub
Eustace_John,1214783253,Stub
Shirley_Skerrit-Andrew,1176970119,Stub
Hilford_Deterville,1239360930,Stub
Henry_Giraudy,1242478868,Stub
Ricky_Skerritt,1250318110,Start
Benarva_Browne,1176248040,Start
Kenneth_John,1177305044,Start
Gertrude_Protain,1231988546,C
Alphonso_Theodore_Roberts,1198974259,Start
Miguel_Álvarez_Castro,1225471880,Start
Mario_Antonio_Andino,1171961571,Stub
Antonio_Gutiérrez_y_Ulloa,1232042818,C
José_Ramón_Ávalos_Navarrete,1207430683,Stub
José_Alejandro_de_Aycinena,1231096508,Start
Walter_Béneke,1233484385,GA
Reinaldo_Carballo,1245814863,GA
Fabio_Castillo_Figueroa,1209426449,Stub
Ernesto_Antonio_Claramount_Roseville,1232852938,Start
Héctor_Dada_Hirezi,1242670109,Stub
Carmen_Elena_Figueroa,1182289482,Stub
Manuel_Flores_(Salvadoran_politician),1239189530,GA
Hugo_Lindo,1236826343,C
Gustavo_López_Davidson,1231944840,Start
Román_Mayorga_Quirós,1171434505,Stub
José_Antonio_Morales_Ehrlich,1231944861,Stub
Claudia_Ortiz_(El_Salvador),1231969782,Start
Aníbal_Portillo,1114960545,Stub
Eeileen_Romero,1231944785,Start
Rubén_Alonso_Rosales,1249085177,Start
José_Gregorio_Salazar,1229765870,Start
Javier_Simán,1242201651,Start
Guillermo_Ungo,1209426341,Stub
José_Francisco_Valiente,1170230028,Stub
José_Arturo_Vásquez_Machado,1247468718,Start
Juan_Vicente_Villacorta,1232029588,Start
César_Yanes_Urías,1231944759,Stub
Xavier_Zablah_Bukele,1241139820,Start
Sua_Rimoni_Ah_Chong,1244197213,C
Le_Mamea_Matatumua_Ata,1244204310,Start
William_Coe_(governor),1244368584,Stub
Va'aelua_Eti_Alesana,1244197543,Start
Lauaki_Namulauulu_Mamoe,1229475887,C
Tui_Manuʻa_Elisala,1161001032,C
Toleʻafoa_Solomona_Toʻailoa,1244203105,Stub
Tamaseu_Leni_Warren,1244203194,Stub
Abdullah_bin_Faisal_Al_Saud_(1831–1889),1245670134,GA
Abdullatif_bin_Abdulaziz_Al-Sheikh,1247311135,Stub
Dahham_ibn_Dawwas,1249476465,Start
Faisal_bin_Turki_Al_Saud_(1785–1865),1245654920,GA
Khalid_bin_Saud_Al_Saud_(1811–1865),1247313877,C
Armand-Pierre_Angrand,1061043624,Stub
Léopold_Angrand,1176928408,Stub
Alioune_Badara_Cissé,1199936144,Start
Landing_Badji,1221300359,Stub
Cheikh_Abdoul_Khadre_Cissokho,1226291269,Stub
Modou_Dia,1093235453,Stub
Karamba_Diaby,1248936838,C
Youssou_Diagne,1122757499,Stub
Ibrahima_Diallo_(politician),1177650317,Stub
Alioune_Diop,1233027724,Start
Amadou_Mame_Diop,1247447514,Start
Makhtar_Diop,1243625708,C
Ngalandou_Diouf,1244200749,Start
Cheikh_Sadibou_Fall,1128458376,Start
Abbas_Gueye,1187261448,Stub
Maïmouna_Kane,1112938840,Stub
Louis_Le_Gros,1183769164,Stub
Amadou-Mahtar_M'Bow,1250208947,C
Abdoul_Aziz_Mbaye,1167669897,Start
Alioune_Badara_M'Bengue,1246298766,Stub
Penda_Mbow,1152886496,Start
Mamadou_Bamba_Ndiaye,1180233069,Stub
Marième_Ndiaye,1233246343,Stub
Ndioro_Ndiaye,1229876012,Start
Khalilou_Sall,1109928120,Stub
Alioune_Sarr,1131649220,C
Assane_Seck,1243288959,Stub
Léopold_Sédar_Senghor,1248475218,B
Louis_Jacques_Senghor,1093235015,Stub
Fatimata_Seye_Sylla,1199198709,Start
Moustapha_Sourang,1229875469,Start
Branislav_Andjelić,1216083276,C
Dragan_Andrić_(politician),1215341163,C
Shqiprim_Arifi,1245996635,Start
Ljiljana_Beronja,1215345234,Start
Sava_Bjelanović,1248639747,Start
Radmilo_Bogdanović,1248776436,C
Adam_Bogosavljević,1231411435,Start
Melko_Čingrija,1120771298,Start
Dragoslav_Ćirković,1067963386,Stub
Jovan_Ćirković,1123984236,Start
Dobrica_Ćosić,1244959827,C
Branislav_Crnčević,1216623573,Start
Jovan_Dejanović_(politician),1243511775,Stub
Stojimir_Dobrosavljević,1241316637,Stub
Petar_Dobrović,1250714747,Start
Đura_Dokić,1219748435,Start
Panta_Draškić,1241316628,Start
Danica_Drašković,1250515868,GA
Milorad_Drašković,1243519469,Start
Željko_Fajfrić,1226700669,Stub
Vlada_Ilić,1243519452,GA
Trivo_Inđić,1122747074,Start
Antonije_Isaković,1226317296,Stub
Oliver_Ivanović,1250190967,B
Golub_Janić,1179504119,Start
Dragić_Joksimović,1100853216,Stub
Dragutin_Jovanović-Lune,1226933273,Start
Dragan_Jovanović_(Yugoslav_politician),1110036654,Stub
Stevan_Knićanin,1249043914,C
Milan_Komnenić,1243511522,Start
Josif_Kostić,1207040998,Stub
Drago_Kovačević,1106827460,Start
Milan_Kovačević,1214993232,Start
Bogoljub_Kujundžić,1227405941,Start
Ognjen_Kuzmanović,1165558351,Stub
Stjepan_Mitrov_Ljubiša,1240189643,C
Panta_Lunjevica,1249895893,Start
Čedomir_Marjanović,1250992009,Stub
Svetozar_Marković,1250714865,C
Dobrica_Matković,1178306655,Stub
Bogdan_Medaković,1202961657,Start
Miroslava_Milenović,1174745856,Start
Stevan_Milosavljević,1072287796,Start
Jevrem_Nenadović,1233236004,Start
Radovan_Ničić,1099986846,Stub
Svetozar_Pribićević,1244954755,C
Medo_Pucić,1209507523,C
Zoran_Radojičić,1243519591,Start
Miloš_Radosavljević_(politician),1216209091,Stub
Žika_Rafajlović,1245830899,Start
Goran_Rakić,1250189215,C
Dušan_Salatić,1152346392,Stub
Aleksandar_Sandić,1233289717,C
Miloš_Savčić,1250921582,FA
Arsenije_Sečujac,1246835742,Start
Stojan_Simić,1222137325,Start
Milan_Smiljanić_(priest),1250998675,Start
Jovica_Stanišić,1243519332,GA
Dragiša_Stojadinović,1178306734,C
"Nikola_Stojanović_(politician,_born_1880)",1208982210,GA
Savo_Štrbac,1222101781,Start
Ilija_Šumenković,1160296340,Start
Ranko_Tajsić,1170120242,Start
Teodosije_Maričević,1232443957,Start
Mirko_Tepavac,1243511560,Stub
Lazar_Tomanović,1243083023,Start
Miloš_Trifunović_(politician),1243519233,GA
Miloš_Trivunac,1249536547,Start
Dimitrije_Tucović,1249503722,C
Milorad_Unković,1243519686,Stub
Jovan_Valenta,1147361812,Start
Aleksandar_Vasić_(politician),1219518076,Stub
Dragan_Velikić,1241200402,Start
Đorđe_Vojnović,1201926443,Stub
Milorad_Vučelić,1226407894,Start
Gavro_Vučković_Krajišnik,1107975991,Start
Milija_Zdravković,1231464971,Stub
Dušan_Zelenbaba,1240611479,Start
Petar_Živković,1244369087,Start
Charles_Bastienne,1076671631,Stub
Wallace_Cosgrow,1208919956,Stub
Didier_Dogley,1236082048,Stub
Errol_Fonseka,1235434444,Stub
Joel_Morgan,1190556649,Stub
Satya_Naidu,1242656872,Start
John_Amadu_Bangura,1242154948,C
Arnold_Jonathan_Bishop-Gooding,1248518628,Start
Christopher_Okoro_Cole,1242261320,Start
Moinina_Fofana,1150967706,Stub
Momoh_Gulama,949562875,Start
Sheik-Umarr_Mikailu_Jah,1245194292,C
Mohamed_Wurie_Jalloh,1230927199,Stub
Henry_M._Joko-Smart,1236239051,Start
Yahya_Kanu,1229494641,Start
Danda_Mohamed_Kondeh,1229753869,Stub
Henry_Josiah_Lightfoot_Boston,1242154971,Start
Émile_F._Luke,1240785376,Stub
Henry_O._Macauley,1229932778,Stub
Alie_Badara_Mansaray,1158873914,Stub
Mohamed_Kamarainba_Mansaray,1105894039,C
Solomon_Musa,1078399680,Start
Thomas_Peters_(revolutionary),1188215384,C
Bai_Kelfa_Sankoh,1163409287,Stub
Tinga_Seisay,1227392405,C
Nancy_Steele,1138409597,Start
Valentine_Strasser,1213633579,C
Alpha_Timbo,971644466,Start
Andrew_Kuan,1173399298,Start
Lim_Han_Hoe,1162078233,C
Ooi_Boon_Ewe,1246674872,Start
Rajabali_Jumabhoy,1225577335,C
Tibor_Bastrnák,1241436480,Stub
Dagmara_Bollová,1247408245,Stub
Karol_Dembovský,1176694907,Start
Ľubomír_Dolgoš,1207710646,Start
Vladimír_Faič,1230180876,Start
Rudolf_Filkus,1165978468,Stub
Ján_Francisci-Rimavský,1243155672,C
Milan_Haborák,1243262444,Start
Ivan_Hopta,1172531464,Stub
Jozef_Miloslav_Hurban,1240752033,C
Antonín_Janoušek,1241436446,Start
Dušan_Jarjabek,1230180917,Start
Andrea_Kalavská,1247404602,Stub
Ján_Kollár,1228887791,C
Juraj_Košút,1228957061,C
Magda_Košútová,1235907399,Stub
Ján_Krošlák,1214335127,Start
Ivan_Lesay,1224200607,GA
Ivan_Lexa,1230180928,Start
Ján_Lunter,1105947402,Start
József_Nagy_(politician),1224768389,Start
Viliam_Novotný,1195822277,Stub
Štefan_Osuský,1250297617,C
Gabriel_Palacka,1230180954,Start
Lucia_Plaváková,1247445090,Stub
Jozef_Pribilinec,1230117870,C
Ján_Richter,1230254036,Start
Tatiana_Rosová,1235907524,Stub
Jozef_Sivák,1221991531,Stub
Radovan_Sloboda_(politician),1235513126,Start
Ľudovít_Štúr,1245572786,C
Jaroslav_Svěchota,1115512326,Start
Ľubomír_Vážny,1237144131,Start
8th_National_Assembly_of_Slovenia,1249160149,C
Mark_Boris_Andrijanič,1198352017,Start
Joseph_Emanuel_Barbo_von_Waxenstein,1230326241,Start
Tatjana_Bobnar,1184611030,Start
József_Borovnyák,1237351064,Stub
Klemen_Boštjančič,1218026356,Start
Uroš_Brežan,1232181073,Start
Ivan_Cankar,1245475637,C
Jože_P._Damijan,1177335389,GA
Lambert_Ehrlich,1182674076,GA
Josip_Ferfolja,1144472397,Start
Sanja_Ajanović_Hovnik,1184611485,Start
Johann_Nepomuk_Hradeczky,1030361090,Start
Božidar_Jakac,1249350013,C
József_Klekl_(politician),1185528975,Start
József_Klekl_(writer),1230784400,Start
Alojz_Kovšca,1217863750,Stub
Jožef_Krajnc,1239252872,Start
Ivan_Kramberger,1230833935,Start
István_Kühár,1185528946,Stub
Matija_Majar,1195006555,Start
Andrej_Marinc,1249146653,Stub
Matej_Arčon,1232181251,Start
Anton_Novačan,1208186784,Start
Igor_Papič,1240222916,Stub
Dominika_Švarc_Pipan,1231574449,Start
Jože_Podgoršek,1100530431,Stub
Jožica_Puhar,1217860670,Stub
Dušan_Šinigoj,1242440118,Stub
Matija_Škerbec,1180682572,B
Alenka_Smerkolj,1172950113,Start
Emilija_Stojmenova_Duh,1246237465,Start
Patricija_Šulin,1188651207,Stub
József_Szakovics,1237352671,Start
Vilmos_Tkálecz,1212265925,Stub
Ludvik_Toplak,1215540371,Start
Asta_Vrečko,1239433404,Start
Anton_Fran_Wagner,1228384804,Stub
Nestor_Ghiro,1223783811,Stub
John_Dean_Kuku,1146487474,Stub
Doreen_Kuper,1071176674,Start
Eric_Lawson_(politician),1103173015,Start
John_Maneniaru,1224038513,Stub
Andrew_Manepora,1191281042,Stub
Julian_Moti,1220965405,C
Bartholomew_Parapolo,1222021153,Stub
Daniel_Suidani,1244108597,Start
Anthony_Veke,1249903984,Stub
Joseph_Waleanisia,1103157537,Stub
Ajilon_Jasper_Nasiu,1221556312,Stub
Hassan_Adan_Wadadid,1242398633,Start
Mohamoud_Diriye_Abdi_Joof,1171759998,Stub
Abdillahi_Fadal_Iman,1108538185,Stub
Ahmed_Abdisalam_Adan,1243727922,C
Abukar_Umar_Adani,1195269235,Stub
Abshir_Aden_Ferro,1249386156,C
Aden_Isaq_Ahmed,1241124928,Start
Abdulahi_Ahmed_Afrah,1062657842,Stub
Abdirahman_Ahmed,1024854466,Stub
Abdullahi_Mohamed_Ali,1244290824,Start
Awad_Ahmed_Ashareh,934134220,Stub
Ali_Abdi_Aware,1238577757,Start
Abdurahman_Abdullahi_Baadiyow,1226329759,Start
Balal_Mohamed_Osman,1229646022,Stub
Hussein_Hagi_Bood,1106104619,Stub
Abdi_Hassan_Buni,1186251111,Start
Abdikarin_Dahir,1240850209,Stub
Abdikarim_Dhaaye,1177315930,Stub
Ali_Dhere,1238211507,Stub
Djama_Ali_Moussa,1242429887,Stub
Ahmed_Farah_Dualeh,1231104858,Start
Mohamed_Omar_Dubad,1138175757,Start
Osman_Dubbe,1167452006,Start
Mohamed_Ali_Facaye,1183837827,Stub
Abdulcadir_Gabeire_Farah,1127388256,C
Abdulrahim_Abby_Farah,1233766067,C
Ahmed_Moalim_Fiqi,1232330437,Start
Mohamud_Abdi_Gaab,1250648846,Stub
Ahmed_Gacmayare,1154853671,Stub
Garaad_Abdulahi_Garaad_Soofe,1185995272,Start
Garad_Adan_Bin_Kooshin,1225232336,C
Jama_Mohamed_Ghalib,1250294464,Start
Draft:Guled_Bihi_Abdi,1241700679,Stub
Ibraahim_Guure,1243240858,Stub
Yusuf_Ahmed_Hagar_Dabageed,1188398539,Start
Zakaria_Mohamed_Haji-Abdi,1205851984,Start
Hassan_Nur_Elmi,1229588066,Stub
Mohamed_Ali_Hassan,1158685492,Stub
Sadak_Omar_Hassan,1218256927,Start
Ali_Yusuf_Hosh,1235398629,Stub
Abdirahman_Haji_Aden_Ibbi,1223694493,Stub
Hanifa_Mohamed_Ibrahim,1233626945,Stub
Ibrahim_Artan_Ismail,1243243246,Stub
Mohamed_Sheikh_Ismail,1009328790,Start
Yusuf_Mohamed_Ismail,1217119391,Start
Abdihamid_Sheikh_Abdisalam_Isse,1211653922,Stub
Ahmed_Sheikh_Jama,1241971490,Stub
Bashir_Mohamed_Jama,1236987408,Start
Farah_Ali_Jama,1217078017,Start
Abdirahman_Janaqow,1202660894,Start
Abdirizak_Jurile,1220585287,Start
Muna_Khalif,1240386667,Start
Mohammed_Awale_Liban,1251008544,Start
Abdihakim_Luqman,1236505010,Stub
Maslah_Mohammed_Siad_Barre,1246397242,Start
Hassan_Moalim,1223156433,Stub
Mohamed_Ahmed_Sheikh_Ali,1226025037,Stub
Abdinur_Sheikh_Mohamed,1048396818,Stub
Mohamud_Sayid_Aden,1244503224,Stub
Muḥammad_ibn_'Abdallāh_Hassan,1250974504,C
Gobsan_Muhumed,1243657457,Stub
Abdullahi_Mohamed_Nur,1249185426,Stub
Haji_Ibrahim_Nur,1089443067,Stub
Mohamed_Ali_Nur,1173362453,GA
Abdilqadir_Ali_Omar,1249795421,Stub
Daud_Mohamed_Omar,1238075905,Start
Mustafa_Mohammed_Omar,1246360389,Start
Abdirahman_Dahir_Osman,975462878,Stub
Djama_Rabile_Ghod,1185856641,Start
Said_Mohamed_Rage,1220698202,Stub
Abdulkadir_Sheikh_Sakhawudeen,1249819962,Stub
Yusuf_Osman_Samatar,1180587249,GA
Mohamed_Adan_Saqadhi,1214578040,Stub
Aden_Saran-Sor,919377968,Stub
Ali_Sheegow,1175813709,Stub
Said_Hassan_Shire,1191019702,Stub
Mohamud_Siraji,1232856605,C
Hawo_Tako,1244646660,Stub
Khalif_Mumin_Tohow,1171423321,Start
Omar_Ismail_Waberi,1250970128,Stub
Deeq_Sulaiman_Yusuf,977166270,Start
Abdilahi_Husein_Iman_Darawal,1171760173,Stub
Abdirahim_Ali_Ismail,1189471410,Stub
Mohamed_Yusuf_Abdirahman,1056374599,Stub
Abdullahi_Abdi_Omar,1167729311,Stub
Ahmed_Aw_Dahir,1062918876,Start
Mohammed_Ahmed_Alin,1163226753,Stub
Buurmadow,1249135870,Start
Mohamed_Abdi_Dhinbil,1186067971,Stub
Abdikarim_Adan_Haji_Diriye,1211158919,Stub
Ahmed_Mohamed_Gulaid,1250852543,Stub
Dayib_Gurey,1230707703,Stub
Suleiman_Hassan_Haddi,1080321751,Stub
Abdiaziz_Hussein_Hassan,1050666572,Stub
Hersi_Ali_Haji_Hassan,1246274637,Start
Abdiqani_Mohamoud_Jidhe,1249819942,Stub
Mohamed_Hussein_Jama,1187600994,Stub
Nafisat_Yusuf_Mohammed,1013484175,Start
Ismail_Haji_Nour,1243384984,Stub
Osman_Saleban_Jama,1073933365,Start
Jibrell_Ali_Salad,1086444472,Start
Faysal_Ali_Warabe,1245565775,C
Dulton_Adams,1159756311,Stub
Bongani_Baloyi,1244353459,C
Japie_Basson,1216786719,Start
Christiaan_Frederik_Beyers,1246853229,GA
Bongani_Bongo,1241954393,C
Shaun_Byneveldt,1226295703,Stub
Marshall_Campbell,1245674826,Start
Badih_Chaaban,1227519178,Start
Geoffrey_Cronjé,1243421353,Stub
Rowan_Cronjé,1248935419,C
David_Dichaba,1174702820,Stub
Cathy_Dlamini,1235566176,Start
Nhlanhla_Lux,1210051518,Stub
Stephanus_Jacobus_du_Toit,1250244949,GA
Elijah_Mdolomba,1157964376,Stub
Jennifer_Ferguson,1217966345,Start
Frederick_Smith_(South_African_politician),1236955193,Stub
Benjamin_Greenacre,1246187242,Stub
Owen_Horwood,1219703595,Start
Danie_Hough,1139511588,Stub
Henry_Charles_Hull,1249976624,B
Davidson_Don_Tengo_Jabavu,1186373019,Start
John_William_Jagger,1164884865,Start
Christina_Jasson,1247391424,Start
Makhosi_Khoza,1247585467,C
Joel_Krige,1228754883,Stub
Johannes_Christoffel_Krogh,1184919356,Start
Dawid_Kruiper,1249791603,Start
Cornelis_Jacobus_Langenhoven,1244010267,C
Louis_le_Grange,1236638243,Start
Maruping_Lekwene,1233190748,Start
Lindiwe_Mabuza,1242817853,C
Elizabeth_Mafekeng,1247393179,C
Mmusi_Maimane,1241103024,GA
Geoff_Makhubo,1225679410,Start
Mabel_Malherbe,1246187297,Start
Neo_Maneng,1233538182,Stub
Themba_Maseko,1246257695,C
Bandile_Masuku,1209123522,C
Qaqambile_Matanzima,1244192469,C
Khayelihle_Mathaba,1084880305,Stub
Thabo_Mbeki,1249110529,GA
Graham_McIntosh,1229441400,C
Ntombi_Mekgwe,1229205346,GA
Jan_Meyer,1236955214,B
Clarence_Mini,1247395705,C
David_Mkhwanazi,1247715431,C
Wilton_Mkwayi,1247400130,C
Zwakele_Mncwango,1244193047,C
Khethiwe_Moeketsi,1241959402,Start
Silas_Molema,1087407617,Start
John_Moodey,1229524202,C
Frederick_Moor,1161587837,Start
Viola_Motsumi,1233386142,Start
Dali_Mpofu,1244979306,B
Mpumi_Mpofu,1217400914,Stub
Bongani_Msomi,1168741905,Stub
Sankie_Mthembi-Mahanyele,1247392190,C
Jay_Naidoo,1250478359,C
Prema_Naidoo,1247392973,Start
Sister_Bernard_Ncube,1247392980,C
Mandla_Nkomfe,1146001817,C
Sibongile_Nkomo,1158222491,Stub
Thami_Ntuli,1247658777,Start
Stafford_Parker,1228912274,Start
Penny_Penny,1242734407,Start
Rebecca_Phaladi-Digamela,1135223262,Start
Pieter_Gysbert_Noodt,975860917,Stub
Amichand_Rajbansi,1246417697,C
JN_Reddy_(politician),1244194513,GA
Zamani_Saul,1212693522,Start
Helen_Sauls-August,1244192570,Stub
Charles_Saunders_(colonial_administrator),1247585508,Start
Floyd_Shivambu,1246002695,GA
Archie_Sibeko,1182859312,C
Letitia_Sibeko,1247394828,Start
Edward_Philip_Solomon,1232021267,Start
Max_Sonnenberg,1219861485,Start
Walter_Stanford,1236955401,C
Richard_Stuttaford,1233145063,Start
Michael_Tellinger,1177406709,Start
Thulasizwe_Thomo,1242055258,Start
Moses_Twebe,1084874768,Stub
Andries_Waterboer,1231371989,Start
Nicolaas_Waterboer,1215486445,Start
